132345
798508
852575
904401
997250
1360129
1672106
1397767
1477964
1605975
1681613
1635730
754161
1976247
2134127
2268504
2423731
2525022
2576564
2734088
2878868
3019503
3150405
3248493
3367772
3544367
3669252
3770083
3868830
4007379
4035638
2456597
4461705
4640685
4767987
4906995
5117566
5228271
5372349
5518007
5690714
5854194
5998730
6161985
6344139
6477565
6644402
6752701
6955662
7151882
7347426
7485265
7645986
7868133
7961475
8102745
9224232
8890251
9035210
9218788
9389271
9604569
9758399
9935343
9730314
9892445
10057736
10021993
10217980
10556260
10743176
10854023
11073816
11079614
11012824
11463277
11669337
11605765
11545612
12165101
12393210
11776903
12615323
9881457
12301750
12559794
13319612
12825674
13685245
12976783
13996623
13330686
14156869
13502743
14388662
13556657
14419127
13444272
14721473
13765973
